,streams_ix_x,album_artist,os,p_os,streams_ix_y,access,p_access,streams_ix,country,p_country,p_avg
8507,1904,Deedra Zepeda,iOS,1.4788403877318298e-51,1904,premium,5.082621595643755e-88,1904,44,1.3100764039063105e-26,4.366921346354369e-27
6755,2305,Alessandra Suggs,Android,2.44140674115151e-35,2305,free,1.4785680050421142e-26,2305,40,1.7589714583437725e-47,4.9285600249450696e-27
6751,2305,Alessandra Suggs,Android,2.44140674115151e-35,2305,free,1.4785680050421142e-26,2305,47,1.6999487467095508e-47,4.9285600249450696e-27
6753,2305,Alessandra Suggs,Android,2.44140674115151e-35,2305,free,1.4785680050421142e-26,2305,48,4.245061935733249e-173,4.9285600249450696e-27
6754,2305,Alessandra Suggs,Android,2.44140674115151e-35,2305,free,1.4785680050421142e-26,2305,29,7.301971819092937e-95,4.9285600249450696e-27
6757,2305,Alessandra Suggs,Android,2.44140674115151e-35,2305,free,1.4785680050421142e-26,2305,41,5.3019722368730857e-39,4.928560024946837e-27
6760,2305,Alessandra Suggs,Android,2.44140674115151e-35,2305,free,1.4785680050421142e-26,2305,53,1.1059725809981607e-30,4.928928682472069e-27
7121,2272,Walton Caldwell,Browser,1.5623244389471298e-26,2272,premium,1.3673649863470902e-49,2272,59,0.0,5.207748129823766e-27
7120,2272,Walton Caldwell,Browser,1.5623244389471298e-26,2272,premium,1.3673649863470902e-49,2272,48,1.3840816218449457e-34,5.2077481759598204e-27
10783,454,Flor Mcdowell,Browser,0.0,454,free,0.0,454,43,1.6178198571063337e-26,5.3927328570211125e-27
4472,1669,Delmer Yarbrough,Mac,5.238896929780419e-72,1669,free,1.622674143755084e-26,1669,59,4.134106260795386e-275,5.4089138125169466e-27
9214,242,Torie Shelton,other,2.8053847213632893e-98,242,premium,4.8361699033283255e-223,242,3,1.6414288277978014e-26,5.4714294259926715e-27
11212,124,Lindsey Stanford,Browser,0.0,124,free,0.0,124,26,1.645169171623595e-26,5.4838972387453165e-27
6938,2219,Tamara Carmichael,Android,1.0490708760689998e-29,2219,free,1.7772356542254276e-50,2219,40,1.8370694084297812e-26,6.1270615976861675e-27
3940,1478,Rocio Gates,Android,5.97307802047115e-44,1478,free,5.431451946401112e-33,1478,20,2.047930285220786e-26,6.82643609455327e-27
6948,1069,Dawn Barlow,Android,3.5078774677369893e-29,1069,free,2.3830766902496e-41,1069,58,2.2152848769723385e-26,7.395975848133594e-27
6643,2233,Lera Ortega,Android,4.617749067968509e-51,2233,free,1.0585821577664705e-40,2233,53,2.3476093513997163e-26,7.825364504665756e-27
10908,362,Bibi Galindo,Browser,0.0,362,free,0.0,362,26,2.4168509099518087e-26,8.056169699839362e-27
10206,1037,Tony Aguilera,iOS,2.9749399474404497e-26,1037,premium,0.0,1037,52,2.2280263877916526e-66,9.916466491468165e-27
1407,2286,Lindsay Bentley,other,4.750436661418769e-82,2286,premium,3.030872456609728e-26,2286,59,0.0,1.0102908188699094e-26
1371,2286,Lindsay Bentley,Windows,4.76562574783738e-43,2286,premium,3.030872456609728e-26,2286,59,0.0,1.0102908188699094e-26
1373,2286,Lindsay Bentley,Windows,4.76562574783738e-43,2286,premium,3.030872456609728e-26,2286,43,2.4193274753515983e-79,1.0102908188699094e-26
1402,2286,Lindsay Bentley,other,4.750436661418769e-82,2286,premium,3.030872456609728e-26,2286,3,2.6715192026361167e-52,1.0102908188699094e-26
1409,2286,Lindsay Bentley,other,4.750436661418769e-82,2286,premium,3.030872456609728e-26,2286,43,2.4193274753515983e-79,1.0102908188699094e-26
1366,2286,Lindsay Bentley,Windows,4.76562574783738e-43,2286,premium,3.030872456609728e-26,2286,3,2.6715192026361167e-52,1.0102908188699094e-26
1384,2286,Lindsay Bentley,Mac,1.6665822491344099e-77,2286,premium,3.030872456609728e-26,2286,3,2.6715192026361167e-52,1.0102908188699094e-26
1391,2286,Lindsay Bentley,Mac,1.6665822491344099e-77,2286,premium,3.030872456609728e-26,2286,43,2.4193274753515983e-79,1.0102908188699094e-26
1389,2286,Lindsay Bentley,Mac,1.6665822491344099e-77,2286,premium,3.030872456609728e-26,2286,59,0.0,1.0102908188699094e-26
1397,2286,Lindsay Bentley,other,4.750436661418769e-82,2286,premium,3.030872456609728e-26,2286,15,2.0600569074533963e-36,1.0102908189385781e-26
1361,2286,Lindsay Bentley,Windows,4.76562574783738e-43,2286,premium,3.030872456609728e-26,2286,15,2.0600569074533963e-36,1.0102908189385781e-26
1379,2286,Lindsay Bentley,Mac,1.6665822491344099e-77,2286,premium,3.030872456609728e-26,2286,15,2.0600569074533963e-36,1.0102908189385781e-26
7053,2312,Naoma Batts,Android,3.13993566573655e-26,2312,free,6.714808175684757e-55,2312,48,5.934822604417643e-206,1.0466452219121833e-26
8942,511,Hoa Delaney,other,0.0,511,premium,0.0,511,7,3.4281350396284525e-26,1.1427116798761509e-26
10557,1397,Neville Escobar,Browser,0.0,1397,free,3.4352084285579215e-26,1397,23,0.0,1.1450694761859739e-26
396,763,Ashton Hardin,Windows,0.0,763,free,0.0,763,51,3.5691624479858233e-26,1.1897208159952744e-26
472,763,Ashton Hardin,other,2.516563380561829e-295,763,free,0.0,763,51,3.5691624479858233e-26,1.1897208159952744e-26
434,763,Ashton Hardin,Android,1.934943988788e-311,763,free,0.0,763,51,3.5691624479858233e-26,1.1897208159952744e-26
11031,86,Kristian Block,Browser,0.0,86,free,0.0,86,54,4.3627036761635416e-26,1.4542345587211806e-26
10207,193,Kylie Carrasco,iOS,5.343738203754409e-26,193,premium,1.3127791990336314e-32,193,15,0.0,1.781246505511203e-26
3898,1244,Ching Mosley,Browser,6.55673493693839e-26,1244,premium,4.0153849879262533e-227,1244,3,7.058406110946542e-295,2.1855783123127965e-26
3899,1244,Ching Mosley,Browser,6.55673493693839e-26,1244,premium,4.0153849879262533e-227,1244,59,0.0,2.1855783123127965e-26
6028,772,Leonarda White,iOS,3.553929151577699e-123,772,premium,9.354176581930656e-32,772,8,7.250322602151707e-26,2.4167773187760965e-26
1924,790,Taylor Moreno,Windows,7.80268032543286e-26,790,premium,1.2359769356995326e-28,790,59,3.6795559480835364e-30,2.605136016794888e-26
1922,790,Taylor Moreno,Windows,7.80268032543286e-26,790,premium,1.2359769356995326e-28,790,49,4.024854347235017e-30,2.605147526741526e-26
1927,790,Taylor Moreno,Windows,7.80268032543286e-26,790,premium,1.2359769356995326e-28,790,7,8.494458218807556e-30,2.6052965135372454e-26
6449,1426,Alethia Milton,Android,4.3751232233198787e-75,1426,premium,5.599835973e-315,1426,11,1.1319179889426174e-25,3.773059963142058e-26
6479,1426,Alethia Milton,other,3.0205813539889887e-284,1426,premium,5.599835973e-315,1426,11,1.1319179889426174e-25,3.773059963142058e-26
6544,1126,Wendell Lim,Android,1.71530275337337e-64,1126,premium,1.1765428048834853e-25,1126,59,1.1131956341252818e-150,3.921809349611618e-26
10664,1688,Marjory Robinson,Browser,0.0,1688,free,0.0,1688,30,1.2314356416195762e-25,4.104785472065254e-26
1395,2286,Lindsay Bentley,other,4.750436661418769e-82,2286,premium,3.030872456609728e-26,2286,32,9.411187073818008e-26,4.1473531768092455e-26
1377,2286,Lindsay Bentley,Mac,1.6665822491344099e-77,2286,premium,3.030872456609728e-26,2286,32,9.411187073818008e-26,4.1473531768092455e-26
1359,2286,Lindsay Bentley,Windows,4.76562574783738e-43,2286,premium,3.030872456609728e-26,2286,32,9.411187073818008e-26,4.1473531768092455e-26
9060,500,Cecily Brantley,other,7.457366580757276e-253,500,premium,1.0213950997363346e-35,500,24,1.3317550947695272e-25,4.439183649572222e-26
9392,808,Breanne Blackwell,iOS,1.4101649636299696e-25,808,free,5.861400812658302e-122,808,59,0.0,4.7005498787665653e-26
3139,158,Catina Lovett,Android,1.14919459120434e-99,158,free,5.52571391977148e-116,158,26,1.4891354930979212e-25,4.963784976993071e-26
8985,34,Tonita Faulkner,other,0.0,34,premium,0.0,34,59,1.4968395666241674e-25,4.989465222080558e-26
7054,1802,Hector Mann,Android,1.63680097710612e-25,1802,premium,3.637300507887049e-32,1802,45,4.8046213232312885e-220,5.456004469453902e-26
7050,448,Casey Adler,Linux,1.2150941874952597e-125,448,premium,1.4481573098745975e-36,448,48,1.8093137379013812e-25,6.031045793052876e-26
3140,158,Catina Lovett,Android,1.14919459120434e-99,158,free,5.52571391977148e-116,158,59,1.898096260550474e-25,6.326987535168247e-26
7047,448,Casey Adler,Android,1.1931066585945699e-26,448,premium,1.4481573098745975e-36,448,48,1.8093137379013812e-25,6.428748012584399e-26
768,1947,Britta Tilley,Windows,2.503197831096439e-211,1947,free,2.0846966509950648e-25,1947,19,4.931607440978181e-57,6.948988836650216e-26
769,1947,Britta Tilley,Windows,2.503197831096439e-211,1947,free,2.0846966509950648e-25,1947,10,2.394254268404563e-42,6.948988836650216e-26
6677,719,Nia Maxwell,Android,2.97590605567736e-45,719,free,1.5611415712888792e-59,719,53,2.0956083221674816e-25,6.985361073891605e-26
2254,639,Danna Kenny,Mac,3.740220318627759e-129,639,premium,3.0168747405488196e-53,639,32,2.177282861089519e-25,7.257609536965064e-26
2272,639,Danna Kenny,other,6.696783457927328e-159,639,premium,3.0168747405488196e-53,639,32,2.177282861089519e-25,7.257609536965064e-26
1811,2050,Parthenia Drake,Windows,7.90168191248613e-31,2050,premium,2.338312925776856e-25,2050,52,3.5399604459341615e-188,7.794402758195896e-26
528,1368,Tessie Hankins,Windows,0.0,1368,free,1.4033709995336748e-54,1368,14,2.8055670268644577e-25,9.351890089548193e-26
6152,1351,Wen Ivy,Android,0.0,1351,free,2.8750589301303928e-25,1351,10,0.0,9.583529767101309e-26
7647,369,Lanelle Mcdonald,iOS,9.5613812096765e-39,369,premium,3.814932996085131e-177,369,23,2.925430831402884e-25,9.751436104676597e-26
7625,369,Lanelle Mcdonald,other,1.89337482901071e-37,369,premium,3.814932996085131e-177,369,23,2.925430831402884e-25,9.75143610468259e-26
5266,1916,Ahmed Blanchard,Mac,3.31254997627667e-25,1916,premium,9.662394551115583e-48,1916,59,1.2655324294894744e-72,1.1041833254255566e-25
5269,1916,Ahmed Blanchard,Mac,3.31254997627667e-25,1916,premium,9.662394551115583e-48,1916,23,1.0885043725921689e-96,1.1041833254255566e-25
5263,1916,Ahmed Blanchard,Mac,3.31254997627667e-25,1916,premium,9.662394551115583e-48,1916,15,1.1307481119824703e-60,1.1041833254255566e-25
5265,1916,Ahmed Blanchard,Mac,3.31254997627667e-25,1916,premium,9.662394551115583e-48,1916,3,8.597743968758041e-41,1.1041833254255568e-25
9064,500,Cecily Brantley,other,7.457366580757276e-253,500,premium,1.0213950997363346e-35,500,35,3.369030960619589e-25,1.123010320240576e-25
5277,2164,Angeline Joyce,Mac,3.4457766288485896e-25,2164,free,0.0,2164,4,0.0,1.1485922096161966e-25
10175,323,Hector Newsome,iOS,1.21824906507942e-32,323,premium,3.71273673198255e-25,323,44,0.0,1.2375789512691521e-25
4540,1719,Marketta Ashby,Mac,3.7493132795865794e-43,1719,premium,3.780129060027947e-25,1719,52,7.596346571528383e-154,1.2600430200093156e-25
7062,1704,Mason Mcmahon,Android,4.42998007508281e-25,1704,premium,4.03954150410376e-56,1704,52,0.0,1.4766600250276033e-25
1392,2286,Lindsay Bentley,Mac,1.6665822491344099e-77,2286,premium,3.030872456609728e-26,2286,8,4.466827643591798e-25,1.5899716297509234e-25
1374,2286,Lindsay Bentley,Windows,4.76562574783738e-43,2286,premium,3.030872456609728e-26,2286,8,4.466827643591798e-25,1.5899716297509234e-25
1410,2286,Lindsay Bentley,other,4.750436661418769e-82,2286,premium,3.030872456609728e-26,2286,8,4.466827643591798e-25,1.5899716297509234e-25
2391,707,Agnus Fortune,Android,5.996243874019979e-25,707,premium,7.213641952076941e-27,707,44,5.090993467049873e-88,2.0227934311802492e-25
2393,707,Agnus Fortune,Android,5.996243874019979e-25,707,premium,7.213641952076941e-27,707,59,9.645373202192428e-39,2.0227934311802813e-25
7064,2191,Arthur Quick,Android,6.084361339465689e-25,2191,premium,2.801108243195609e-56,2191,48,1.3248634547431162e-54,2.028120446488563e-25
7065,2191,Arthur Quick,Android,6.084361339465689e-25,2191,premium,2.801108243195609e-56,2191,2,8.929353289920831e-75,2.028120446488563e-25
7066,2191,Arthur Quick,Android,6.084361339465689e-25,2191,premium,2.801108243195609e-56,2191,59,0.0,2.028120446488563e-25
10138,1022,Alva Swanson,iOS,8.71934512709654e-39,1022,premium,3.2681815213291947e-31,1022,3,6.176641250414867e-25,2.058881506198825e-25
6437,1426,Alethia Milton,Android,4.3751232233198787e-75,1426,premium,5.599835973e-315,1426,46,7.4596067672113865e-25,2.486535589070462e-25
6467,1426,Alethia Milton,other,3.0205813539889887e-284,1426,premium,5.599835973e-315,1426,46,7.4596067672113865e-25,2.486535589070462e-25
4183,625,Luetta Stern,iOS,1.26553666007276e-40,625,premium,7.993316684256544e-57,625,51,7.698864777580292e-25,2.566288259193431e-25
4163,625,Luetta Stern,Mac,2.07681791148605e-33,625,premium,7.993316684256544e-57,625,51,7.698864777580292e-25,2.566288266116157e-25
10772,454,Flor Mcdowell,Browser,0.0,454,free,0.0,454,24,7.771192235807971e-25,2.5903974119359903e-25
6940,2219,Tamara Carmichael,Android,1.0490708760689998e-29,2219,free,1.7772356542254276e-50,2219,41,7.79731040288808e-25,2.5991384366585623e-25
6983,276,Antionette Larsen,Android,1.39713794302394e-28,276,free,7.445013819954943e-32,276,29,8.162288924374734e-25,2.72122893560638e-25
1940,648,Aaron High,Windows,8.61169263236847e-25,648,premium,1.7588004597218822e-97,648,52,0.0,2.8705642107894897e-25
11045,65,Shaunte Easley,Browser,0.0,65,free,0.0,65,36,9.229066588908895e-25,3.0763555296362984e-25
873,525,Leif Ruth,Windows,6.071923727084219e-107,525,free,9.594433616020835e-25,525,50,1.782290239657116e-223,3.1981445386736116e-25
872,525,Leif Ruth,Windows,6.071923727084219e-107,525,free,9.594433616020835e-25,525,21,4.097576578864233e-44,3.1981445386736116e-25
871,525,Leif Ruth,Windows,6.071923727084219e-107,525,free,9.594433616020835e-25,525,58,0.0,3.1981445386736116e-25
7634,369,Lanelle Mcdonald,iOS,9.5613812096765e-39,369,premium,3.814932996085131e-177,369,42,1.128215123838619e-24,3.7607170794620952e-25
7612,369,Lanelle Mcdonald,other,1.89337482901071e-37,369,premium,3.814932996085131e-177,369,42,1.128215123838619e-24,3.760717079462695e-25
3891,1244,Ching Mosley,Android,1.2302130135557797e-134,1244,premium,4.0153849879262533e-227,1244,48,1.1700107938760824e-24,3.900035979586941e-25
3894,1244,Ching Mosley,Linux,4.1861082476680275e-223,1244,premium,4.0153849879262533e-227,1244,48,1.1700107938760824e-24,3.900035979586941e-25
3897,1244,Ching Mosley,Browser,6.55673493693839e-26,1244,premium,4.0153849879262533e-227,1244,48,1.1700107938760824e-24,4.118593810818221e-25
1898,736,Mariam Horton,Windows,7.460184087254159e-27,736,premium,1.3085350719350916e-24,736,22,0.0,4.386650853407819e-25
2628,2087,Cyrus Ramey,iOS,0.0,2087,premium,0.0,2087,35,1.3245071676807487e-24,4.415023892269162e-25
2580,2087,Cyrus Ramey,other,0.0,2087,premium,0.0,2087,35,1.3245071676807487e-24,4.415023892269162e-25
2532,2087,Cyrus Ramey,Mac,2.416184206733319e-189,2087,premium,0.0,2087,35,1.3245071676807487e-24,4.415023892269162e-25
6625,114,Kena Jernigan,Android,3.4219492432732e-55,114,free,1.578670242476669e-73,114,53,1.3914981954115032e-24,4.638327318038344e-25
10942,350,Arianne Fountain,Browser,0.0,350,free,0.0,350,26,1.41441037894324e-24,4.714701263144133e-25
2361,1164,Kylee Hoffman,Android,1.65433500309334e-24,1164,premium,3.881415631380965e-35,1164,21,1.1728425816329625e-118,5.514450010440514e-25
2362,1164,Kylee Hoffman,Android,1.65433500309334e-24,1164,premium,3.881415631380965e-35,1164,52,3.650071453078151e-78,5.514450010440514e-25
3097,367,Karla Luna,Android,1.66629243966194e-24,367,premium,2.232968437598961e-73,367,52,0.0,5.554308132206467e-25
10674,613,Malia Stover,Browser,0.0,613,free,0.0,613,26,1.7839886437516696e-24,5.946628812505566e-25
7088,293,Claris Naquin,Android,1.89730965025888e-24,293,premium,7.788802025383232e-54,293,48,5.703490156972388e-45,6.324365500862933e-25
7090,293,Claris Naquin,Android,1.89730965025888e-24,293,premium,7.788802025383232e-54,293,59,2.064233605506218e-180,6.324365500862933e-25
7089,293,Claris Naquin,Android,1.89730965025888e-24,293,premium,7.788802025383232e-54,293,3,2.943161520438854e-34,6.324365501843988e-25
8281,1385,Marilu Tomlinson,iOS,2.1370049702673898e-24,1385,premium,5.864461659126581e-28,1385,52,0.0,7.125304721444342e-25
8732,954,Shin Hayden,other,0.0,954,premium,7.609351583074172e-254,954,23,2.823569074502345e-24,9.411896915007817e-25
8920,1293,Erline Delaney,other,0.0,1293,premium,0.0,1293,7,3.0109119907995764e-24,1.0036373302665255e-24
8668,776,Katharyn Macdonald,other,0.0,776,premium,0.0,776,7,3.0109119907995764e-24,1.0036373302665255e-24
7778,153,Tona Pool,other,1.90934677972385e-37,153,free,2.9139914812422357e-33,153,10,3.234671147658987e-24,1.0782237168577232e-24
8804,1357,Julie Laws,other,0.0,1357,premium,2.566121927533e-312,1357,58,3.2455986875773566e-24,1.0818662291924522e-24
6322,7,Sharron Camp,other,1.425204785829e-47,7,premium,0.0,7,30,3.375768688208598e-24,1.125256229402866e-24
6306,7,Sharron Camp,Android,2.02753817109038e-105,7,premium,0.0,7,30,3.375768688208598e-24,1.125256229402866e-24
11110,17,Gisela Barnard,Browser,0.0,17,free,0.0,17,5,4.076134104623927e-24,1.3587113682079756e-24
8466,1273,Barrett Huber,iOS,4.16114702149871e-24,1273,premium,1.1810953900847016e-40,1273,15,7.304930294583788e-93,1.3870490071662367e-24
8470,1273,Barrett Huber,iOS,4.16114702149871e-24,1273,premium,1.1810953900847016e-40,1273,22,1.8656648184104754e-35,1.3870490071724556e-24
6893,668,Creola Roberts,Android,8.48388455963369e-31,668,free,9.076325663356796e-47,668,40,4.232433535379142e-24,1.410811461255866e-24
11155,1950,Darlena Cardwell,Browser,0.0,1950,free,0.0,1950,30,4.317993162593728e-24,1.4393310541979094e-24
6456,1426,Alethia Milton,other,3.0205813539889887e-284,1426,premium,5.599835973e-315,1426,45,4.338702858078121e-24,1.4462342860260403e-24
6426,1426,Alethia Milton,Android,4.3751232233198787e-75,1426,premium,5.599835973e-315,1426,45,4.338702858078121e-24,1.4462342860260403e-24
4475,141,Adelle Rosado,iOS,4.38403983398138e-24,141,premium,7.992316527430655e-174,141,52,0.0,1.4613466113271265e-24
4873,1723,Skye Sweeney,iOS,4.39132347186856e-24,1723,premium,2.5115217108982446e-73,1723,44,5.631750198165062e-58,1.4637744906228533e-24
4872,1723,Skye Sweeney,iOS,4.39132347186856e-24,1723,premium,2.5115217108982446e-73,1723,52,0.0,1.4637744906228533e-24
6276,1885,Kiara Lofton,Android,1.9992165297040593e-148,1885,free,7.414298644855447e-55,1885,55,4.435889342373239e-24,1.4786297807910797e-24
523,1368,Tessie Hankins,Windows,0.0,1368,free,1.4033709995336748e-54,1368,49,4.669779465829703e-24,1.5565931552765676e-24
11048,65,Shaunte Easley,Browser,0.0,65,free,0.0,65,31,4.8068721751983955e-24,1.6022907250661318e-24
6284,960,Rosalee West,Android,5.510249576091109e-132,960,premium,4.814710968880934e-24,960,49,0.0,1.6049036562936446e-24
8619,1132,Ladonna Gifford,other,1.66661254086286e-40,1132,premium,4.159477877680844e-48,1132,8,4.832233830393153e-24,1.610744610131051e-24
3498,941,Clifford Richard,other,5.1024586982131293e-73,941,premium,4.9658650416510714e-24,941,3,1.7218544382304506e-42,1.655288347217024e-24
3506,941,Clifford Richard,other,5.1024586982131293e-73,941,premium,4.9658650416510714e-24,941,59,1.6341854354348853e-41,1.655288347217024e-24
3495,941,Clifford Richard,other,5.1024586982131293e-73,941,premium,4.9658650416510714e-24,941,40,1.5195715768884962e-45,1.655288347217024e-24
6989,1038,Benjamin Payton,Android,1.47345799579857e-28,1038,premium,6.2492576540475675e-24,1038,52,5.5158403228546385e-148,2.0831349999490492e-24
6603,267,Irina Hutton,iOS,1.1571629395815399e-89,267,basic-desktop,6.419199093317017e-24,267,52,0.0,2.1397330311056724e-24
6601,267,Irina Hutton,Android,5.52913589985862e-57,267,basic-desktop,6.419199093317017e-24,267,52,0.0,2.1397330311056724e-24
7096,682,Clay Gunn,Android,9.60460065415771e-24,682,premium,2.4008105715723605e-75,682,59,4.453425361922459e-175,3.2015335513859032e-24
